Время (UTC);Инициатор;Событие;Код;Объект;Детали
2026-06-11T19:30:57.703851+00:00;Goalkeeper;Сделан прогноз;prediction_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 0, ""home"": 1, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T19:29:40.496846+00:00;Goalkeeper;Сделан прогноз;prediction_set;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 1, ""home"": 2, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T19:29:35.683909+00:00;Goalkeeper;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 2, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T19:20:32.121134+00:00;Goalkeeper;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 0, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T19:19:22.442340+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-11T19:17:55.911103+00:00;Goalkeeper;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T19:09:22.437404+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-11T18:50:24.104633+00:00;Goalkeeper;Выбран бомбардир;top_scorer_selected;a428896b-a58d-4e6d-a60b-71614a9045c1;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Cristiano Ronaldo"", ""player_api_id"": 874}"
2026-06-11T18:47:20.777327+00:00;Goalkeeper;Смена никнейма;nickname_changed;a428896b-a58d-4e6d-a60b-71614a9045c1;"{""to"": ""Goalkeeper"", ""from"": ""G⚽️alkeeper""}"
2026-06-11T18:45:59.839429+00:00;G⚽️alkeeper;Выбран чемпион;champion_selected;a428896b-a58d-4e6d-a60b-71614a9045c1;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Portugal""}"
2026-06-11T18:45:35.553916+00:00;G⚽️alkeeper;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 1, ""home"": 2, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T18:44:05.106672+00:00;G⚽️alkeeper;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-11T18:42:54.049355+00:00;G⚽️alkeeper;Смена никнейма;nickname_changed;a428896b-a58d-4e6d-a60b-71614a9045c1;"{""to"": ""G⚽️alkeeper"", ""from"": ""AntonShchigolev""}"
2026-06-11T18:42:36.278193+00:00;AntonShchigolev;Регистрация;user_registered;a428896b-a58d-4e6d-a60b-71614a9045c1;"{""provider"": ""telegram""}"
2026-06-11T18:40:30.797232+00:00;Djbel;Выбран бомбардир;top_scorer_selected;0155c882-1691-4a5f-b53a-83b46723d742;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Гарри Кейн (Harry Kane)"", ""player_api_id"": -5}"
2026-06-11T18:40:02.066040+00:00;Djbel;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 3, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T18:39:43.176301+00:00;Djbel;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 1, ""home"": 2, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T18:33:31.728928+00:00;Савва;Изменён прогноз;prediction_updated;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 2, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 1}}"
2026-06-11T18:19:49.236875+00:00;СаХаРоК48;Сделан прогноз;prediction_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 1, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T18:19:33.250846+00:00;СаХаРоК48;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 2, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T18:14:38.584110+00:00;СаХаРоК48;Выбран чемпион;champion_selected;2fad843a-bd64-48cc-9362-10631e1e39f0;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Brazil""}"
2026-06-11T18:14:38.584110+00:00;СаХаРоК48;Выбран бомбардир;top_scorer_selected;2fad843a-bd64-48cc-9362-10631e1e39f0;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Эрлинг Холанд (Erling Haaland)"", ""player_api_id"": -3}"
2026-06-11T17:58:28.361334+00:00;СаХаРоК48;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T16:45:50.876931+00:00;Гудзон;Смена никнейма;nickname_changed;41f56a00-f37a-4cf3-8bc3-99b622504dc4;"{""to"": ""Гудзон"", ""from"": ""Гудзон""}"
2026-06-11T16:15:14.902453+00:00;Прапор;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 1, ""home"": 0, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T16:14:37.659313+00:00;Прапор;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T16:13:26.718230+00:00;Прапор;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 2, ""home"": 0, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T16:08:02.953666+00:00;Прапор;Выбран чемпион;champion_selected;db5c6ea2-3d51-470d-a6ff-a72cd5f17563;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Germany""}"
2026-06-11T16:08:02.953666+00:00;Прапор;Выбран бомбардир;top_scorer_selected;db5c6ea2-3d51-470d-a6ff-a72cd5f17563;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""K. Havertz"", ""player_api_id"": 978}"
2026-06-11T16:05:41.290052+00:00;Прапор;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-11T16:04:51.719448+00:00;Прапор;Смена никнейма;nickname_changed;db5c6ea2-3d51-470d-a6ff-a72cd5f17563;"{""to"": ""Прапор"", ""from"": ""Прапор""}"
2026-06-11T16:04:33.820035+00:00;Прапор;Регистрация;user_registered;db5c6ea2-3d51-470d-a6ff-a72cd5f17563;"{""provider"": ""yandex""}"
2026-06-11T15:49:14.594355+00:00;Spartak1210;Изменён прогноз;prediction_updated;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 1, ""home"": 1, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-11T15:48:35.729524+00:00;Spartak1210;Изменён прогноз;prediction_updated;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 0, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-11T15:24:56.275105+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 1, ""home"": 1, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T15:24:40.003706+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 3, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T15:24:32.505565+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 0, ""home"": 1, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T15:24:14.392030+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 2, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T15:24:06.189624+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T14:37:38.511505+00:00;Паша тестит;Выбран чемпион;champion_selected;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Curaçao""}"
2026-06-11T14:37:38.511505+00:00;Паша тестит;Выбран бомбардир;top_scorer_selected;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""R. Lukaku"", ""player_api_id"": 907}"
2026-06-11T14:25:49.178627+00:00;italiashka19;Регистрация;user_registered;29dcc434-f6bb-450d-996c-8c0c159474d8;"{""provider"": ""yandex""}"
2026-06-11T14:24:13.962149+00:00;Alessio;Изменён прогноз;prediction_updated;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 1}}"
2026-06-11T14:24:09.606447+00:00;Alessio;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 1, ""home"": 2, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T14:22:59.385867+00:00;Alessio;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 2, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T14:22:30.693770+00:00;Alessio;Выбран чемпион;champion_selected;6cf908f1-4bdc-4bc8-a543-1186634aaab0;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Spain""}"
2026-06-11T14:22:30.693770+00:00;Alessio;Выбран бомбардир;top_scorer_selected;6cf908f1-4bdc-4bc8-a543-1186634aaab0;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""M. Olise"", ""player_api_id"": 19617}"
2026-06-11T14:17:22.249182+00:00;Alessio;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 1, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T14:16:30.616110+00:00;Alessio;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-11T14:16:20.954371+00:00;Alessio;Смена никнейма;nickname_changed;6cf908f1-4bdc-4bc8-a543-1186634aaab0;"{""to"": ""Alessio"", ""from"": ""Alessio""}"
2026-06-11T14:15:46.113338+00:00;Alessio;Смена никнейма;nickname_changed;6cf908f1-4bdc-4bc8-a543-1186634aaab0;"{""to"": ""Alessio"", ""from"": ""AlexKab19""}"
2026-06-11T14:15:33.853283+00:00;AlexKab19;Регистрация;user_registered;6cf908f1-4bdc-4bc8-a543-1186634aaab0;"{""provider"": ""telegram""}"
2026-06-11T14:13:25.602720+00:00;Paul;Изменён прогноз;prediction_updated;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 3, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-11T13:01:14.257689+00:00;Паша тестит;Изменён прогноз;prediction_updated;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 0, ""home"": 4, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 1}}"
2026-06-11T13:00:47.371318+00:00;A.V.Aziamov;Выбран бомбардир;top_scorer_selected;5fa00d99-fdf3-4940-845e-7d896bb26efa;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-11T12:55:22.812007+00:00;A.V.Aziamov;Выбран бомбардир;top_scorer_selected;5fa00d99-fdf3-4940-845e-7d896bb26efa;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Rafinha"", ""player_api_id"": 64046}"
2026-06-11T12:51:47.533190+00:00;HukuTa48;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 1, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T12:51:41.001909+00:00;HukuTa48;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T12:51:15.418197+00:00;HukuTa48;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 2, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T12:50:46.741963+00:00;HukuTa48;Выбран чемпион;champion_selected;27c42d91-2484-4812-9aec-0f4369b864d1;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Spain""}"
2026-06-11T12:50:46.741963+00:00;HukuTa48;Выбран бомбардир;top_scorer_selected;27c42d91-2484-4812-9aec-0f4369b864d1;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Ламине Ямаль (Lamine Yamal)"", ""player_api_id"": -2}"
2026-06-11T12:50:31.710029+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 2, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T12:47:09.427085+00:00;HukuTa48;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-11T12:39:20.751835+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 1, ""home"": 4, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-11T12:36:08.706991+00:00;A.V.Aziamov;Выбран чемпион;champion_selected;5fa00d99-fdf3-4940-845e-7d896bb26efa;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""France""}"
2026-06-11T12:36:08.706991+00:00;A.V.Aziamov;Выбран бомбардир;top_scorer_selected;5fa00d99-fdf3-4940-845e-7d896bb26efa;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Kylian Mbappé"", ""player_api_id"": 278}"
2026-06-11T12:35:00.017966+00:00;A.V.Aziamov;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-11T12:34:41.698430+00:00;A.V.Aziamov;Смена никнейма;nickname_changed;5fa00d99-fdf3-4940-845e-7d896bb26efa;"{""to"": ""A.V.Aziamov"", ""from"": ""АлександрВячеславо""}"
2026-06-11T12:34:18.812583+00:00;АлександрВячеславо;Регистрация;user_registered;5fa00d99-fdf3-4940-845e-7d896bb26efa;"{""provider"": ""telegram""}"
2026-06-11T12:31:33.442126+00:00;Михаил;Изменён прогноз;prediction_updated;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 1, ""home"": 2, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-11T12:31:14.033570+00:00;Михаил;Изменён прогноз;prediction_updated;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 2, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 0}}"
